name,address,lat,lon
,23 S BRADY AVE NEWTON NC 28658,35.66185,-81.22013
,629 8TH ST NE HICKORY NC 28601,35.73733,-81.32634
,324 2ND AVE SE HICKORY NC 28602,35.72897,-81.33191
,1316 MAIN AV DR NW HICKORY NC 28601,35.73261,-81.36121
,547 6TH ST NW HICKORY NC 28602,35.74019,-81.34772
,735 3RD ST SW HICKORY NC 28602,35.72305,-81.34192
,1451 8TH ST DR NE HICKORY NC 28601,35.74952,-81.31603
,80 28TH ST NW HICKORY NC 28601,35.73302,-81.38449
,1131 33RD ST SW HICKORY NC 28602,35.71759,-81.38913
,2900 S NC 16 HWY NEWTON NC 28658,35.63401,-81.1567
,207 E KLUTZ ST MAIDEN NC 28650,35.57852,-81.20663
,7893 MONBO RD CATAWBA NC 28609,35.66661,-80.99203
,2103 MT OLIVE CHURCH RD NEWTON NC 28658,35.66419,-81.18839
,4547 BETHEL CHURCH RD HICKORY NC 28602,35.67136,-81.34119
,3571 S NC 127 HWY HICKORY NC 28602,35.67518,-81.3855
,111 W 13TH ST NEWTON NC 28658,35.67572,-81.22234
,2010 CLEMENT BLVD NW HICKORY NC 28601,35.74864,-81.37525
,5759 BOLICK RD CLAREMONT NC 28610,35.7772,-81.14613
,2350 SPRINGS RD NE HICKORY NC 28601,35.74868,-81.28896
,3916 SPRINGS RD CONOVER NC 28613,35.76843,-81.25345
,7929 W NC 10 HWY VALE NC 28168,35.58281,-81.42597
,2259 12TH AVE NE HICKORY NC 28601,35.74437,-81.29442
,2211 HOPEWELL CHURCH RD SHERRILLS FORD NC 28673,35.63246,-81.03032
,117 E J ST NEWTON NC 28658,35.65191,-81.22396
,4420 COUNTY HOME RD CONOVER NC 28613,35.75332,-81.24107
,3562 STARTOWN RD NEWTON NC 28658,35.65343,-81.26487
,2120 STARTOWN RD NEWTON NC 28658,35.69291,-81.28411
,52 16TH AVE NW HICKORY NC 28601,35.75441,-81.33891
,2780 N CENTER ST HICKORY NC 28601,35.76848,-81.33036
,4080 N CENTER ST HICKORY NC 28601,35.78408,-81.31686
,3404 6TH ST DR NW HICKORY NC 28601,35.78093,-81.34087
,5105 W NC 10 HWY HICKORY NC 28602,35.62256,-81.35562
,115 W C ST NEWTON NC 28658,35.66146,-81.22465
,9297 SHERRILLS FORD RD TERRELL NC 28682,35.58715,-80.97631
,1700 S CENTER ST HICKORY NC 28602,35.70521,-81.34179
,102 1ST ST SW CATAWBA NC 28609,35.70661,-81.07672
,3288 E MAIN ST CLAREMONT NC 28610,35.71565,-81.14602
,439 7TH ST PL SW CONOVER NC 28613,35.69829,-81.2247
,403 CONOVER STATION SE CONOVER NC 28613,35.70178,-81.21888
,1400 E MAIDEN RD MAIDEN NC 28650,35.56836,-81.19331
