,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,357796373,2005,post_office,Maple Hill Post Office,-77.6796972000,34.6598888000,-77.6797,34.65989
1,357812699,2005,post_office,Sloop Point Post Office,-77.5974719000,34.4457233000,-77.59747,34.44572
2,367909695,2001,police,Topsail Beach Police Department,-77.6300914000,34.3655797000,-77.63009,34.36558
3,367909828,2001,police,Surf City Police Department,-77.5427158000,34.4291803000,-77.54272,34.42918
4,822141046,2002,fire_station,Surf City Station 2,-77.5692746000,34.4491311000,-77.56927,34.44913
5,822141060,2002,fire_station,Topsail Beach Fire Dept.,-77.6301879000,34.3654930000,-77.63019,34.36549
6,826148710,2007,library,,-77.6800601000,34.3933993000,-77.68006,34.3934
7,826487581,2005,post_office,,-77.7098595000,34.3657861000,-77.70986,34.36579
8,4298956530,2008,town_hall,Surf City Town Hall,-77.5428903000,34.4284483000,-77.54289,34.42845
9,7147473738,2002,fire_station,Surf City Fire Department,-77.5372512000,34.4306954000,-77.53725,34.4307
10,7412460221,2002,fire_station,Maple Hill Volunteer Fire Department,-77.6938228000,34.6628000000,-77.69382,34.6628
11,357814558,2005,post_office,Burgaw Post Office,-77.9203510000,34.5494840000,-77.92035,34.54948
12,357814629,2005,post_office,Rocky Point Post Office,-77.8799790000,34.4427730000,-77.87998,34.44277
13,367909391,2007,library,Pander County Public Library - Central Branch,-77.9232000000,34.5510000000,-77.9232,34.551
14,367909459,2001,police,Burgaw Police Department,-77.9255721000,34.5517721000,-77.92557,34.55177
15,367909515,2001,police,Pender County Sheriff's Office,-77.9189965000,34.5513827000,-77.919,34.55138
16,367910266,2001,police,North Carolina State Highway Patrol,-77.9334127000,34.5545447000,-77.93341,34.55454
17,367910942,2008,town_hall,Burgaw Town Hall,-77.9252000000,34.5522000000,-77.9252,34.5522
18,5057242847,2002,fire_station,,-77.7497331000,34.3328707000,-77.74973,34.33287
19,357814533,2005,post_office,Atkinson Post Office,-78.1705780000,34.5277110000,-78.17058,34.52771
20,357814576,2005,post_office,Currie Post Office,-78.1003260000,34.4634370000,-78.10033,34.46344
