idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
95,-78.06844,35.19159,0.11051,0.0,0.90791,0.80448,0.91499,0.17455,0.68773,0.88184,0.8773,0.73675,0.38736,0.5605,0.57131,0.54346
96,-78.05965,35.19152,0.11051,0.0,0.91017,0.80448,0.91499,0.17455,0.68773,0.88184,0.8773,0.73675,0.38736,0.63162,0.57515,0.5468
175,-78.06827,35.20602,0.19212,0.9932,0.74044,0.64636,0.71153,0.04024,0.58118,0.75262,0.48059,0.91584,0.25021,0.66024,0.61067,0.60469
