,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,1819612871,2005,post_office,,-79.4293779000,35.1788920000,-79.42938,35.17889
1,1819612890,2005,post_office,The UPS Store,-79.4297161000,35.1804568000,-79.42972,35.18046
2,2286129080,2005,post_office,United States Postal Office,-79.3932589000,35.1735053000,-79.39326,35.17351
3,4316594515,2002,fire_station,Southern Pines Fire Department,-79.3957744000,35.1777399000,-79.39577,35.17774
4,4316627692,2001,police,Southern Pines Police Department,-79.3955592000,35.1775420000,-79.39556,35.17754
5,7194995415,2005,post_office,High Falls Post Office,-79.5217243000,35.4817101000,-79.52172,35.48171
6,7195018925,2002,fire_station,High Falls Fire & Rescue,-79.5216566000,35.4842189000,-79.52166,35.48422
7,7410667497,2005,post_office,United States Post Office,-79.2538675000,35.3264778000,-79.25387,35.32648
8,7463216925,2005,post_office,United States Post Office,-79.4286809000,35.1312589000,-79.42868,35.13126
9,7463216931,2005,post_office,United States Post Office,-79.6262549000,35.2065777000,-79.62625,35.20658
