geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
37183050100,183,0.01748,1,0.81163,0,0.06952,0,0.13963,0,0.07859,0,0.0422,0,0.27293,0,0.05989,0,0.59186,0,0.00489,0,0.32967,0,0.06664,0.00339,2823,2.1445,1316.39046,0.60431,0.68891,0.72106,0.56868
37183050300,183,0.01016,1,0.83053,0,0.07746,0,0.16927,0,0.07572,1,0.03536,1,0.14612,0,0.02096,1,0.77753,0,0.00396,0,0.24451,0,0.0066,0.00378,2488,1.03973,2392.91965,0.54438,0.55011,0.55519,0.66997
37183050400,183,0.01115,1,0.90832,0,0.03319,0,0.10677,0,0.20387,0,0.03415,1,0.14526,0,0.01886,0,0.78186,0,0.00233,0,0.0,1,0.00544,0.00314,1737,1.84616,940.87028,0.60742,0.73609,0.75626,0.58497
37183050500,183,0.01991,1,0.95265,0,0.10663,0,0.18165,0,0.06252,0,0.04132,1,0.15643,0,0.0601,1,0.72498,0,0.00408,0,0.23757,0,0.00238,0.004,3533,3.37171,1047.83594,0.55212,0.60264,0.69727,0.58636
37183050600,183,0.00992,1,0.8426,0,0.13546,0,0.43361,0,0.29454,0,0.02244,0,0.57966,0,0.0327,1,0.34303,0,0.00394,0,0.0,1,0.00111,0.00356,3817,1.6346,2335.12207,0.50784,0.53333,0.49662,0.35135
37183050700,183,0.03691,1,0.79043,0,0.11693,0,0.19171,0,0.09021,0,0.00208,1,0.65883,0,0.11402,0,0.20393,0,0.00352,0,0.05743,0,0.00086,0.00268,3139,1.92415,1631.36734,0.6347,0.68011,0.69012,0.55284
37183050800,183,0.05739,0,0.69956,0,0.19423,0,0.40352,0,0.1001,0,0.00418,1,0.59838,0,0.1183,0,0.21618,0,0.00441,0,0.0,1,0.001,0.00252,4340,2.22708,1948.74237,0.61975,0.46149,0.7674,0.45624
37183050900,183,0.04746,1,0.78339,0,0.162,0,0.42668,0,0.29531,0,0.01781,1,0.68312,0,0.07688,0,0.20531,0,0.00331,0,0.16163,0,0.00382,0.00189,3555,1.89289,1878.08425,0.62039,0.58983,0.53688,0.45654
37183051000,183,0.00747,1,0.84805,0,0.06259,0,0.26819,0,0.16242,0,0.03111,0,0.10747,0,0.10061,0,0.74465,0,0.00315,0,0.64746,0,0.00463,0.00097,1798,0.97317,1847.57482,0.61514,0.63723,0.73631,0.6555
37183051101,183,0.02084,1,0.88086,0,0.01661,1,0.40975,0,0.80202,0,0.05365,0,0.21134,0,0.02854,0,0.69274,0,0.00696,0,0.62269,0,0.00193,0.00218,4696,1.63513,2871.95062,0.59992,0.63695,0.68094,0.63894
37183051102,183,0.00819,1,0.83333,0,0.03306,1,0.28,1,0.80262,0,0.05446,0,0.19369,0,0.02989,0,0.70188,0,0.00653,0,0.53687,0,0.00069,0.0022,4255,1.73879,2447.10016,0.65109,0.6746,0.73684,0.65665
37183051200,183,0.00653,1,0.89973,0,0.03723,0,0.18055,0,0.25505,0,0.04059,0,0.05345,1,0.01819,0,0.87381,0,0.00547,0,0.17895,0,0.0105,0.00544,3476,1.87224,1856.6004,0.56544,0.63336,0.61997,0.63261
37183051400,183,0.0,1,0.95154,0,0.02882,1,0.20351,0,0.17529,0,0.03255,1,0.06608,0,0.01392,1,0.82843,0,0.00547,0,0.07386,0,0.00255,0.00607,5364,2.89734,1851.35438,0.53397,0.61859,0.71449,0.5821
37183051501,183,0.01944,1,0.97161,0,0.0389,0,0.01769,1,0.04157,0,0.01739,1,0.02506,1,0.00472,1,0.93308,0,0.00361,0,0.0,1,0.00413,0.00555,3212,3.84761,834.80345,0.51199,0.50195,0.63299,0.57922
37183051502,183,0.02952,1,0.97162,0,0.02836,1,0.03429,1,0.04161,0,0.04161,1,0.02698,1,0.02058,1,0.89758,0,0.00229,0,0.0,1,0.00199,0.00379,2454,2.67518,917.32264,0.5025,0.46237,0.60829,0.55421
37183051600,183,0.00176,1,0.98619,0,0.01709,0,0.05391,0,0.04004,0,0.00231,1,0.01405,1,0.00482,1,0.97421,0,0.00506,0,0.0,1,0.00406,0.00906,4523,3.94516,1146.46759,0.45389,0.53868,0.67673,0.57871
37183051700,183,0.0,1,1.0,0,0.03945,1,0.0127,1,0.02292,1,0.01177,1,0.00743,1,0.02354,1,0.94888,0,0.00327,0,0.0,1,0.00608,0.00642,3215,4.90822,655.02339,0.49077,0.69353,0.46491,0.63885
37183051800,183,0.00284,1,0.93944,0,0.03084,1,0.05503,1,0.03714,0,0.0,1,0.03385,1,0.0,1,0.96308,0,0.00508,0,0.11922,0,0.00582,0.00753,4302,3.77572,1139.38463,0.46615,0.62643,0.47317,0.59159
37183051900,183,0.09211,1,0.90716,0,0.11871,0,0.26836,0,0.06063,0,0.01669,1,0.57291,0,0.14083,0,0.26746,0,0.00523,0,0.17631,0,0.00187,0.00383,4847,4.45689,1087.52888,0.6016,0.58101,0.70821,0.53205
37183052001,183,0.20716,0,0.75387,0,0.14604,0,0.36432,0,0.12543,0,0.01252,1,0.59866,0,0.28087,0,0.09326,0,0.0034,0,0.0111,0,0.04668,0.00271,4261,3.4006,1253.0147,0.61527,0.47372,0.49683,0.45783
37183052002,183,0.09023,0,0.82181,0,0.23149,0,0.34267,0,0.10207,0,0.01042,1,0.70828,0,0.18965,0,0.07823,0,0.00501,0,0.21199,0,0.00042,0.00313,4907,3.87924,1264.93687,0.6157,0.47735,0.51505,0.46104
