name,address,lat,lon
,500 CHURTON GROVE BLVD HILLSBOROUGH NC 27278,36.08981,-79.07319
,6407 UNION GROVE CHURCH RD HILLSBOROUGH NC 27278,35.98684,-79.12436
,7607 NC HWY 157 ROUGEMONT NC 27572,36.19738,-79.0219
,4801 WEST TEN RD EFLAND NC 27243,36.07142,-79.19929
,501 KILDAIRE RD CHAPEL HILL NC 27516,35.87913,-79.06843
,1211 PALMERS GROVE CHURCH RD HILLSBOROUGH NC 27278,36.06838,-79.05091
,3009 FORREST AVE EFLAND NC 27243,36.08037,-79.16366
,100 LIBRARY DR CHAPEL HILL NC 27514,35.93203,-79.03563
,1714 LEGION RD CHAPEL HILL NC 27517,35.93708,-79.01552
,1100 NEW GRADY BROWN SCHOOL RD HILLSBOROUGH NC 27278,36.05141,-79.1259
,100 FRIDAY CENTER DR CHAPEL HILL NC 27517,35.89989,-79.01276
,302 W TRYON ST HILLSBOROUGH NC 27278,36.07759,-79.1059
,500 FINLEY GOLF COURSE RD CHAPEL HILL NC 27517,35.89702,-79.0221
,600 W POPLAR AVE CARRBORO NC 27510,35.91345,-79.09387
,1709 HIGH SCHOOL RD CHAPEL HILL NC 27516,35.94585,-79.07995
,106 N ROBERSON ST CHAPEL HILL NC 27516,35.91089,-79.0633
,5912 PENTECOST RD CEDAR GROVE NC 27231,36.18279,-79.20865
,6716 ORANGE GROVE RD HILLSBOROUGH NC 27278,35.98132,-79.19257
,400 JONES FERRY RD CARRBORO NC 27510,35.90845,-79.08061
,4014 WHITFIELD RD CHAPEL HILL NC 27514,35.97813,-79.0293
,1712 WILLOW DR CHAPEL HILL NC 27514,35.92926,-79.02512
,900 OLD FAYETTEVILLE RD CHAPEL HILL NC 27516,35.92911,-79.09897
,1601 NEW SHARON CHURCH RD HILLSBOROUGH NC 27278,36.11626,-79.04706
,301 W MAIN ST CARRBORO NC 27510,35.91145,-79.07775
,3416 SCHLEY RD HILLSBOROUGH NC 27278,36.1537,-79.06294
,5722 OLD GREENSBORO HWY CHAPEL HILL NC 27516,35.89604,-79.21684
,400 SHELTON ST CARRBORO NC 27510,35.91551,-79.07828
,103 WEAVER DAIRY RD EXT CHAPEL HILL NC 27514,35.9639,-79.05947
,750 WEAVER DAIRY RD CHAPEL HILL NC 27514,35.96726,-79.03767
,154 HAYES ST HILLSBOROUGH NC 27278,36.08001,-79.11483
,201 ROCK HAVEN RD CARRBORO NC 27510,35.89178,-79.08551
,101 COMMONS WAY CHAPEL HILL NC 27516,35.94996,-79.09705
,300 E ROSEMARY ST CHAPEL HILL NC 27514,35.91596,-79.05069
,101 SMITH LEVEL RD CHAPEL HILL NC 27514,35.89969,-79.07223
,260 ERWIN RD CHAPEL HILL NC 27514,35.95248,-79.01497
,150 SOUTH RD CHAPEL HILL NC 27599,35.90785,-79.05027
,1601 EUBANKS RD CHAPEL HILL NC 27516,35.96869,-79.07607
,103 MEADOWLANDS DR HILLSBOROUGH NC 27278,36.06305,-79.07754
,5800 NC HWY 86 N HILLSBOROUGH NC 27278,36.17869,-79.13649
,110 N ELLIOTT RD CHAPEL HILL NC 27514,35.93629,-79.03038
,9201 SEAWELL SCHOOL RD CHAPEL HILL NC 27516,35.94264,-79.07669
