provider,lat,lon,num_stops_per_week,score
Duke Transit,35.99732,-78.92433,367,2
Duke Transit,35.99729,-78.92495,0,0
Duke Transit,35.99937,-78.90374,0,0
Duke Transit,36.00876,-78.95464,0,0
Duke Transit,36.00665,-78.9474,15,1
Duke Transit,35.99754,-78.93288,0,0
Duke Transit,36.01037,-78.92218,0,0
Duke Transit,36.01006,-78.93604,0,0
Duke Transit,36.00821,-78.94575,15,1
Duke Transit,35.99952,-78.90802,0,0
Duke Transit,35.9958,-78.90767,0,0
Duke Transit,36.00656,-78.94131,0,0
Duke Transit,36.00833,-78.93779,15,1
Duke Transit,36.00973,-78.95049,0,0
Duke Transit,36.00478,-78.93494,15,1
Duke Transit,36.00869,-78.94159,15,1
Duke Transit,36.01078,-78.93707,0,0
Duke Transit,36.00841,-78.94768,0,0
Duke Transit,36.00483,-78.94936,15,1
Duke Transit,36.00123,-78.93629,15,1
Duke Transit,36.00379,-78.95266,0,0
Duke Transit,36.00715,-78.95469,0,0
Duke Transit,36.00456,-78.93507,15,1
Duke Transit,36.01768,-78.94563,0,0
Duke Transit,36.01797,-78.94547,0,0
Duke Transit,36.00809,-78.93777,15,1
Duke Transit,36.00877,-78.9371,0,0
Duke Transit,36.00085,-78.94597,40,1
Duke Transit,35.99837,-78.94553,40,1
Duke Transit,35.99572,-78.94661,1,1
Duke Transit,35.99807,-78.93344,367,2
Duke Transit,36.00682,-78.93439,15,1
Duke Transit,35.9941,-78.94317,79,1
Duke Transit,36.00502,-78.91607,611,2
Duke Transit,36.00598,-78.91472,1292,4
Duke Transit,36.00284,-78.91744,638,2
Duke Transit,36.00103,-78.91894,638,2
Duke Transit,36.00086,-78.9188,638,2
Duke Transit,36.0,-78.92321,638,2
Duke Transit,35.99997,-78.92355,673,3
Duke Transit,36.00026,-78.92675,673,3
Duke Transit,36.00028,-78.92629,1040,3
Duke Transit,36.0001,-78.92982,673,3
Duke Transit,36.00002,-78.93038,1040,3
Duke Transit,35.99906,-78.93306,1040,3
Duke Transit,35.99915,-78.93324,688,3
Duke Transit,36.00096,-78.93826,1040,3
Duke Transit,36.00003,-78.94391,0,0
Duke Transit,35.99937,-78.94481,40,1
Duke Transit,35.99931,-78.94469,39,1
