,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,357814619,2005,post_office,Magnolia Post Office,-78.0532960000,34.8971810000,-78.0533,34.89718
1,357814639,2005,post_office,Teachey Post Office,-78.0089070000,34.7682080000,-78.00891,34.76821
2,357814640,2005,post_office,Wallace Post Office,-77.9943830000,34.7363610000,-77.99438,34.73636
3,357814641,2005,post_office,Warsaw Post Office,-78.0923860000,35.0010630000,-78.09239,35.00106
4,367908253,2009,courthouse,Kenansville Courthouse,-77.9624847000,34.9626661000,-77.96248,34.96267
5,367909122,2007,library,Duplin County Library - Dorothy Wightman Branch,-77.9701000000,34.9622000000,-77.9701,34.9622
6,367909623,2001,police,Magnolia Police Department,-78.0555174000,34.8953853000,-78.05552,34.89539
7,367909649,2001,police,Warsaw Police Department,-78.0928549000,34.9977398000,-78.09285,34.99774
8,367909832,2001,police,Wallace Police Department,-77.9937000000,34.7381200000,-77.9937,34.73812
9,367909992,2001,police,Rose Hill Police Department,-78.0294123000,34.8243807000,-78.02941,34.82438
10,367910251,2001,police,North Carolina State Highway Patrol,-77.9588109000,34.9618949000,-77.95881,34.96189
11,367910433,2001,police,Duplin County Sheriff's Office,-77.9600320000,34.9626540000,-77.96003,34.96265
12,357814549,2005,post_office,Beulaville Post Office,-77.7645470000,34.9226550000,-77.76455,34.92266
13,367909149,2007,library,Duplin County Library - Phillip Leff Memorial Branch,-77.7654000000,34.9208000000,-77.7654,34.9208
14,367910063,2001,police,Beulaville Police Department,-77.7733204000,34.9252541000,-77.77332,34.92525
15,357814560,2005,post_office,Calypso Post Office,-78.1055030000,35.1539740000,-78.1055,35.15397
16,357814593,2005,post_office,Faison Post Office,-78.1351822000,35.1163061000,-78.13518,35.11631
17,367909435,2001,police,Faison Police Department,-78.1355529000,35.1170337000,-78.13555,35.11703
18,367910219,2001,police,Duplin County Sheriff's Office,-78.1059242000,35.1540843000,-78.10592,35.15408
19,367910245,2001,police,Sheriff Department Sub Station,-78.1048979000,35.1537051000,-78.1049,35.15371
20,7161265050,2007,library,Wayne County Public Library,-78.1368069000,35.1166371000,-78.13681,35.11664
21,7161266476,2002,fire_station,Faison Fire & Rescue Inc,-78.1365624000,35.1160786000,-78.13656,35.11608
