Unnamed: 0,name,address,lat,lon
1,,2100 BETHABARA RD WINSTON SALEM NC 27106,36.15239,-80.29453
2,,342 PETREE RD WINSTON SALEM NC 27106,36.1268,-80.31409
3,,2690 FAIRLAWN DR WINSTON SALEM NC 27106,36.13968,-80.30107
4,,4386 SHATTALON DR WINSTON SALEM NC 27106,36.1497,-80.33585
5,,4550 SHATTALON DR WINSTON SALEM NC 27106,36.15682,-80.33767
6,,1474 KERNER RD KERNERSVILLE NC 27284,36.15995,-80.08703
7,,1200 OLD SALEM RD KERNERSVILLE NC 27284,36.0807,-80.08966
8,,1075 TEAGUE RD WINSTON SALEM NC 27127,36.04165,-80.19688
9,,2750 FRIEDLAND CHURCH RD WINSTON SALEM NC 27107,36.06411,-80.16546
10,,3530 CLEMMONS RD CLEMMONS NC 27012,36.02271,-80.3742
11,,3930 CLEMMONS RD CLEMMONS NC 27012,36.01921,-80.39286
12,,4615 HAMPTON RD CLEMMONS NC 27012,35.99992,-80.37055
13,,2870 MIDDLEBROOK DR CLEMMONS NC 27012,36.01976,-80.38235
14,,4820 KINNAMON RD WINSTON SALEM NC 27103,36.04107,-80.37944
15,,248 HARMON LN KERNERSVILLE NC 27284,36.11547,-80.06975
16,,1109 PINEY GROVE RD KERNERSVILLE NC 27284,36.14893,-80.06454
17,,810 BAGLEY DR KERNERSVILLE NC 27284,36.13368,-80.12925
18,,1600 UNION CROSS RD KERNERSVILLE NC 27284,36.06752,-80.11424
19,,512 W MOUNTAIN ST KERNERSVILLE NC 27284,36.12688,-80.07968
20,,896 OLD WINSTON RD KERNERSVILLE NC 27284,36.11266,-80.09573
21,,1500 PINEY GROVE RD KERNERSVILLE NC 27284,36.15985,-80.05354
22,,1180 NC 66 S KERNERSVILLE NC 27284,36.0994,-80.06127
23,,150 LUCY LN LEWISVILLE NC 27023,36.09482,-80.41979
24,,1631 SOUTHWEST SCHOOL RD CLEMMONS NC 27012,36.06663,-80.38326
25,,8300 CONCORD CHURCH RD LEWISVILLE NC 27023,36.07976,-80.4287
26,,301 MEADOWLARK DR WINSTON SALEM NC 27106,36.10049,-80.36268
27,,7000 SHALLOWFORD RD LEWISVILLE NC 27023,36.09953,-80.43454
28,,534 OAK SUMMIT RD WINSTON SALEM NC 27105,36.16658,-80.24646
29,,4300 HIGH POINT RD KERNERSVILLE NC 27284,36.04681,-80.11752
30,,2500 W MOUNTAIN ST KERNERSVILLE NC 27284,36.11628,-80.15053
31,,5036 OLD WALKERTOWN RD WINSTON SALEM NC 27105,36.15942,-80.20076
32,,4225 TOBACCOVILLE RD TOBACCOVILLE NC 27050,36.23866,-80.3741
33,,6816 DORAL DR TOBACCOVILLE NC 27050,36.23554,-80.37017
34,,5545 MAIN ST BETHANIA NC 27010,36.18082,-80.33839
35,,929 OLD HOLLOW RD WINSTON SALEM NC 27105,36.19246,-80.23627
36,,2969 MAIN ST WALKERTOWN NC 27051,36.17029,-80.15066
37,,1410 W CLEMMONSVILLE RD WINSTON SALEM NC 27127,36.039,-80.26471
