name,address,lat,lon
,1015 GANTT ST FAITH NC 28041,35.58757,-80.46181
,6430 US HWY 601 SALISBURY NC 28147,35.69709,-80.56607
,5925 STATESVILLE BLVD SALISBURY NC 28147,35.71409,-80.58542
,1470 UNION CHURCH RD SALISBURY NC 28146,35.64002,-80.39541
,901 N MAIN ST KANNAPOLIS NC 28081,35.50849,-80.61764
,1400 JACKSON ST KANNAPOLIS NC 28083,35.50407,-80.60286
,105 S LONG ST EAST SPENCER NC 28039,35.68378,-80.43395
,715 WEST PARK DR ROCKWELL NC 28138,35.54357,-80.4433
,5080 SHERRILLS FORD RD SALISBURY NC 28147,35.68796,-80.57474
,255 RICHFIELD RD RICHFIELD NC 28137,35.5877,-80.24372
,135 ST MATTHEWS CHURCH RD SALISBURY NC 28146,35.58156,-80.33494
,781 GRAMPIAN RD MOUNT ULLA NC 28125,35.65872,-80.72772
,8580 US HWY 52 ROCKWELL NC 28138,35.55047,-80.40626
,175 ST LUKES CHURCH RD SALISBURY NC 28146,35.59317,-80.42253
,3220 NEEDMORE RD WOODLEAF NC 27054,35.81123,-80.62927
,600 S SALISBURY AVE SPENCER NC 28159,35.68762,-80.43652
,8050 NC HWY 801 MOUNT ULLA NC 28125,35.6985,-80.64448
,2727 OLD CONCORD RD SALISBURY NC 28146,35.62428,-80.4824
,2204 SUMMIT AVE KANNAPOLIS NC 28081,35.52461,-80.61556
,2650 LONG FERRY RD SALISBURY NC 28146,35.69458,-80.37002
,3500 NC HWY 801 WOODLEAF NC 27054,35.76592,-80.59239
,4245 OLD BEATTY FORD RD CHINA GROVE NC 28023,35.52414,-80.54211
,100 MAUPIN AVE SALISBURY NC 28144,35.65854,-80.48755
,201 WEST FISHER ST SALISBURY NC 28144,35.66769,-80.47302
,315 S MARTIN LUTHER KING JR. AVE SALISBURY NC 28144,35.65933,-80.46581
,632 PARK AVE SALISBURY NC 28144,35.66491,-80.46014
,1625 PARK RD W SALISBURY NC 28144,35.6861,-80.47741
,316 LAKE DR SALISBURY NC 28144,35.6771,-80.46372
,8211 OLD CONCORD RD SALISBURY NC 28146,35.56098,-80.51758
,2800 JAKE ALEXANDER BLVD SALISBURY NC 28147,35.70115,-80.50376
,1402 W BANK ST SALISBURY NC 28144,35.6775,-80.48579
,1050 ROCK GROVE CHURCH RD SALISBURY NC 28146,35.54139,-80.49174
,925 N ENOCHVILLE AVE CHINA GROVE NC 28023,35.53564,-80.66624
,3541 OLD MOCKSVILLE RD SALISBURY NC 28144,35.72789,-80.46756
,412 S MYRTLE AVE CHINA GROVE NC 28023,35.56888,-80.58563
,143 N MAIN ST GRANITE QUARRY NC 28072,35.61415,-80.44781
,920 KIMBALL RD CHINA GROVE NC 28023,35.56541,-80.60099
,5900 W NC HWY 152 CHINA GROVE NC 28023,35.57253,-80.68092
,302 E MAIN ST CLEVELAND NC 27013,35.73252,-80.67348
,5405 MOORESVILLE RD SALISBURY NC 28147,35.65348,-80.58721
,808 N ENOCHVILLE AVE CHINA GROVE NC 28023,35.53055,-80.66681
