,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,367909836,2001,police,Black Creek Police Department,-77.9334802000,35.6349916000,-77.93348,35.63499
1,7160004917,2002,fire_station,Lucama Fire Department,-78.0088565000,35.6452216000,-78.00886,35.64522
2,7160095563,2005,post_office,Lucama Post Office,-78.0094028000,35.6451137000,-78.0094,35.64511
3,7160107189,2007,library,Lucama Public Library,-78.0090310000,35.6444942000,-78.00903,35.64449
4,7385389455,2005,post_office,United States Post Office,-77.9346288000,35.6353682000,-77.93463,35.63537
5,7385389457,2008,town_hall,Black Creek Town Administration,-77.9337106000,35.6363347000,-77.93371,35.63633
6,367910510,2001,police,Wilson County Sheriff's Office,-78.0583294000,35.7608757000,-78.05833,35.76088
7,6392029548,2002,fire_station,Rock Ridge Volunteer Fire Department,-78.0665015000,35.7013330000,-78.0665,35.70133
8,6392146385,2002,fire_station,Sims Volunteer Fire Department,-78.0532789000,35.7587507000,-78.05328,35.75875
9,6689619292,2002,fire_station,Rock Ridge Fire Department,-78.1289456000,35.6806643000,-78.12895,35.68066
10,367909468,2001,police,Stantonsburg Police Department,-77.8229200000,35.6064700000,-77.82292,35.60647
11,357810225,2005,post_office,Wilson Post Office,-77.9016501000,35.7240467000,-77.90165,35.72405
12,367909732,2001,police,Sharpsburg Police Department,-77.8296638000,35.8643883000,-77.82966,35.86439
13,367909778,2001,police,Wilson County Sheriff's Office,-77.9097400000,35.7265800000,-77.90974,35.72658
14,367909782,2001,police,Elm City Police Department,-77.8638300000,35.8025000000,-77.86383,35.8025
15,367909801,2001,police,Wilson County Sheriff's Office,-77.8619269000,35.8055476000,-77.86193,35.80555
16,367910416,2001,police,Wilson Police Chief,-77.9099463000,35.7251249000,-77.90995,35.72512
17,367910505,2001,police,North Carolina State Highway Patrol,-77.9270922000,35.7060877000,-77.92709,35.70609
18,367910594,2099,public_building,Criminal Division,-77.9104094000,35.7250607000,-77.91041,35.72506
19,367910638,2099,public_building,Law Enforcement Center,-77.9035243000,35.7381605000,-77.90352,35.73816
20,7606030322,2002,fire_station,,-77.9524893000,35.7231773000,-77.95249,35.72318
