name,address,lat,lon
,2550 DUTCH COVE RD CANTON NC 28716,35.51401,-82.8162
,4291 LAKE LOGAN RD CANTON NC 28716,35.43007,-82.92034
,3157 BROAD ST CLYDE NC 28721,35.53475,-82.91347
,8531 CAROLINA BLVD CLYDE NC 28721,35.53235,-82.91372
,99 SUSIE NOLAND RD CLYDE NC 28721,35.59683,-82.93736
,13264 CRUSO RD CANTON NC 28716,35.41827,-82.81194
,244 FINES CREEK RD CLYDE NC 28721,35.68271,-82.95534
,31 DREAM VALLEY DR CLYDE NC 28721,35.64901,-82.98582
,280 GEORGIA AVE WAYNESVILLE NC 28786,35.48152,-83.00244
,143 TOMMY BOYD RD WAYNESVILLE NC 28785,35.577,-82.97174
,549 ALLENS CREEK RD WAYNESVILLE NC 28786,35.46088,-83.00167
,3987 SOCO RD MAGGIE VALLEY NC 28751,35.51698,-83.09464
,87 JOE CARVER RD WAYNESVILLE NC 28785,35.575,-83.01662
,90 OLD CLYDE RD WAYNESVILLE NC 28785,35.52776,-82.95872
,630 SONOMA RD WAYNESVILLE NC 28786,35.47202,-82.89602
,2412 PISGAH DR CANTON NC 28716,35.50451,-82.85546
,2908 OLD BALSAM RD WAYNESVILLE NC 28786,35.452,-83.05615
,44 BOUNDARY ST WAYNESVILLE NC 28786,35.49403,-82.98909
,589 RACCOON RD WAYNESVILLE NC 28786,35.48803,-82.96378
,6097 WHITE OAK RD WAYNESVILLE NC 28785,35.65596,-83.00435
,678 S HAYWOOD ST WAYNESVILLE NC 28786,35.48708,-82.9919
,1415 WATERVILLE RD NEWPORT NC 37821,35.77311,-83.10074
,290 PIGEON ST WAYNESVILLE NC 28786,35.48499,-82.98455
,550 VANCE ST WAYNESVILLE NC 28786,35.50585,-82.97796
,71 PENLAND ST CANTON NC 28716,35.52577,-82.84193
,1685 N CANTON RD CANTON NC 28716,35.55983,-82.83314
,1620 N CANTON RD CANTON NC 28716,35.55837,-82.83396
,31 NEWFOUND ST CANTON NC 28716,35.53593,-82.83421
,11 PENNSYLVANIA AVE CANTON NC 28716,35.52914,-82.8357
