idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
830,-77.47282,34.58838,0.46782,0.9714,0.64983,0.19516,0.46574,0.30381,0.11696,0.26251,0.47843,0.4113,0.83299,0.73426,0.5651,0.5696
1810,-77.13904,34.69187,0.71142,0.0,0.96309,0.51696,0.63206,0.60669,0.24567,0.5075,0.65098,0.1331,0.05629,0.55063,0.37847,0.36183
2188,-77.3215,34.73783,0.62422,0.8346,0.6549,0.40369,0.6113,0.90911,0.7278,0.97947,0.92918,0.68281,0.80807,0.94048,0.73403,0.74675
2248,-77.36503,34.74565,0.32757,0.88766,0.95433,0.76932,0.71603,0.79723,0.80877,0.89827,0.94994,0.60115,0.16171,0.9481,0.64469,0.63742
3009,-77.53808,34.84164,0.82514,0.92018,0.63622,0.21615,0.55894,0.71811,0.5917,0.0639,0.37416,0.03945,0.26943,0.98293,0.43425,0.43239
