Unnamed: 0,name,address,lat,lon
1,,1744 DIXON RD GASTONIA NC 28054,35.24933,-81.15468
2,,943 OSCEOLA ST GASTONIA NC 28054,35.25062,-81.17755
3,,1925 AUTEN RD GASTONIA NC 28054,35.29368,-81.15122
4,,1316 SPENCER MOUNTAIN RD GASTONIA NC 28054,35.28244,-81.13374
5,,3131 ERSKINE DR GASTONIA NC 28054,35.24995,-81.13017
6,,1401 HOFFMAN RD GASTONIA NC 28054,35.2207,-81.14761
7,,3122 UNION RD GASTONIA NC 28056,35.21313,-81.16294
8,,2650 UNION RD GASTONIA NC 28054,35.22443,-81.16812
9,,2222 S NEW HOPE RD GASTONIA NC 28054,35.24322,-81.12743
10,,3818 OLD YORK RD GASTONIA NC 28056,35.20956,-81.202
11,,519 W FRANKLIN BLVD GASTONIA NC 28052,35.26192,-81.19145
12,,107 E WASHINGTON AVE BESSEMER CITY NC 28016,35.28625,-81.28294
13,,220 S 14TH ST BESSEMER CITY NC 28016,35.28244,-81.28969
14,,3600 LINWOOD RD GASTONIA NC 28052,35.23616,-81.24362
15,,310 EAGLE RD BELMONT NC 28012,35.24091,-81.05097
16,,7220 WILKINSON BLVD BELMONT NC 28012,35.24686,-81.01726
17,,380 WOODLAWN RD BELMONT NC 28012,35.27072,-81.0492
18,,101 BEATY RD BELMONT NC 28012,35.27152,-81.0299
19,,807 SOUTH POINT RD BELMONT NC 28012,35.22647,-81.03833
20,,240 EIGHTH AVE CRAMERTON NC 28032,35.23999,-81.07594
21,,137 STOWE RD GASTONIA NC 28056,35.20982,-81.0832
22,,2031 ECHO LN GASTONIA NC 28052,35.23325,-81.21293
23,,5006 WILKINSON BLVD GASTONIA NC 28056,35.25397,-81.08879
24,,4340 BEATY RD GASTONIA NC 28056,35.18842,-81.13374
25,,207 E FIRST ST LOWELL NC 28098,35.26556,-81.09931
26,,2577 TRYON COURTHOUSE RD BESSEMER CITY NC 28016,35.33883,-81.32247
27,,1205 LONG SHOALS RD LINCOLNTON NC 28092,35.39063,-81.25242
28,,108 S JACOB ST CHERRYVILLE NC 28021,35.37863,-81.37727
29,,201 N HOUSER ST CHERRYVILLE NC 28021,35.38296,-81.37289
30,,107 W ACADEMY ST CHERRYVILLE NC 28021,35.37666,-81.37985
31,,101 THOMPKINS ST HIGH SHOALS NC 28077,35.40145,-81.20157
32,,118 ALEXIS CHURCH RD ALEXIS NC 28006,35.39793,-81.12179
33,,1260 FLOYD LN GASTONIA NC 28052,35.25024,-81.20576
34,,209 W MAIN ST DALLAS NC 28034,35.31519,-81.17824
35,,131 N GASTON ST DALLAS NC 28034,35.31601,-81.1766
36,,14514 LUCIA RIVERBEND HWY MOUNT HOLLY NC 28120,35.3819,-81.00604
37,,203 S MAIN ST STANLEY NC 28164,35.35789,-81.09357
38,,2920 DALLAS STANLEY HWY STANLEY NC 28164,35.34692,-81.09463
39,,105 SPORTS LN MOUNT HOLLY NC 28120,35.28252,-81.01487
40,,709 RANKIN AVE MOUNT HOLLY NC 28120,35.293,-81.02733
41,,2700 LINWOOD RD GASTONIA NC 28052,35.23832,-81.22964
42,,609 N HIGHLAND ST GASTONIA NC 28052,35.27128,-81.19469
43,,121 N HARTMAN ST GASTONIA NC 28052,35.26234,-81.22787
44,,913 N PRYOR ST GASTONIA NC 28052,35.27385,-81.19253
45,,1200 N MODENA ST GASTONIA NC 28054,35.28252,-81.16213
46,,1622 E GARRISON BLVD GASTONIA NC 28054,35.25368,-81.15477
