name,address,lat,lon
,7506 EMERALD DR EMERALD ISLE NC 28594,34.66704,-77.02802
,1219 ISLAND RD HARKERS ISLAND NC 28531,34.69339,-76.5495
,2370 MILL CREEK RD NEWPORT NC 28570,34.77503,-76.74869
,1329 SOUTH RIVER RD BEAUFORT NC 28516,34.96025,-76.59991
,1600 FISHER ST MOREHEAD CITY NC 28557,34.72454,-76.72441
,125 W FORT MACON RD ATLANTIC BEACH NC 28512,34.7008,-76.73992
,3820 BRIDGES ST MOREHEAD CITY NC 28557,34.72646,-76.76061
,4311 COUNTRY CLUB RD MOREHEAD CITY NC 28557,34.73571,-76.77451
,227 HWY 24 MOREHEAD CITY NC 28557,34.73323,-76.80483
,1011 ORANGE ST NEWPORT NC 28570,34.78518,-76.85674
,182 HOLLY SPRINGS RD NEWPORT NC 28570,34.80064,-76.90544
,3263 HWY 70 BEAUFORT BEAUFORT NC 28516,34.71482,-76.64671
,100 MUNICIPAL CIR PINE KNOLL SHORES NC 28512,34.70081,-76.82191
,100 MCQUEEN AVE NEWPORT NC 28570,34.76945,-76.85856
,275 OLD HWY 58 SWANSBORO NC 28584,34.69422,-77.07286
,1400 SALTER PATH RD SALTER PATH NC 28575,34.68751,-76.89043
,110 CACTUS ST NEWPORT NC 28570,34.72306,-76.94079
,1603 HIGHWAY 58 PELETIER NC 28584,34.73076,-77.07927
,141 MORRISTOWN RD STELLA NC 28582,34.78822,-77.12888
,4261 HWY 101 NEWPORT NC 28570,34.82228,-76.73352
,109 GOOSE POND RD MARSHALLBERG NC 28553,34.72805,-76.51527
,595 HWY 70 DAVIS DAVIS NC 28524,34.79934,-76.46222
,967 SEASHORE DR ATLANTIC NC 28511,34.88151,-76.34014
,2208 CEDAR ISLAND RD CEDAR ISLAND NC 28520,34.97448,-76.29905
,450 HWY 70 BETTIE BEAUFORT NC 28516,34.78735,-76.59387
,601 MULBERRY ST BEAUFORT NC 28516,34.72187,-76.65819
,107 SAFRIT DR BEAUFORT NC 28516,34.7175,-76.64975
,728 BOGUE LOOP RD NEWPORT NC 28570,34.70191,-77.0295
