idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
351,-80.11457,35.63693,0.18765,0.91932,0.8004,0.75372,0.86694,0.84323,0.06157,0.15218,0.57857,0.54218,0.67727,0.68333,0.61893,0.61508
1038,-80.25802,35.77255,0.10862,0.89524,0.68021,0.21595,0.0,0.44275,0.71604,0.85076,0.31796,0.67947,0.85738,0.55137,0.56288,0.58735
1513,-80.32999,35.8439,0.47087,0.80996,0.54751,0.37309,0.80371,0.28414,0.21687,0.44863,0.25106,0.34295,0.80555,0.88623,0.60808,0.61111
1791,-80.08261,35.88961,0.2812,0.0,0.93843,0.78111,0.2687,0.47289,0.9728,0.9728,0.75942,0.93347,0.69307,0.78772,0.69213,0.69395
2198,-80.22558,35.96758,0.73461,0.95093,0.54953,0.67929,0.29609,0.18122,0.74619,0.65117,0.08656,0.37162,0.03768,0.82926,0.39236,0.39312
2333,-80.05735,35.99079,0.49954,0.0,0.40783,0.41775,0.9807,0.03951,0.67157,0.8809,0.29847,0.6157,0.46536,0.99283,0.55349,0.53008
