idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
102,-81.30466,35.41893,0.71398,0.7416,0.37595,0.17118,0.84561,0.59101,0.57367,0.71723,0.54063,0.56067,0.67822,0.8234,0.61467,0.61211
405,-81.26163,35.45581,0.71398,0.0,0.98375,0.17118,0.84561,0.59101,0.57367,0.71723,0.54063,0.56067,0.91062,0.17389,0.63402,0.62629
407,-81.24401,35.45614,0.46641,0.7416,0.89707,0.55525,0.40628,0.42958,0.66576,0.80932,0.87216,0.34236,0.18093,0.75569,0.56506,0.56921
