provider,lat,lon,num_stops_per_week,score
Concord Kannapolis Area Transit,35.46198,-80.59376,25,2
Concord Kannapolis Area Transit,35.46391,-80.5924,25,2
Concord Kannapolis Area Transit,35.39887,-80.60974,14,1
Concord Kannapolis Area Transit,35.35137,-80.68942,7,1
Concord Kannapolis Area Transit,35.35116,-80.68907,7,1
Concord Kannapolis Area Transit,35.44251,-80.60988,28,2
Concord Kannapolis Area Transit,35.41805,-80.65416,25,2
Concord Kannapolis Area Transit,35.42019,-80.65429,25,2
Concord Kannapolis Area Transit,35.37338,-80.73193,25,2
Concord Kannapolis Area Transit,35.36961,-80.72565,50,3
Concord Kannapolis Area Transit,35.44058,-80.68347,25,2
Concord Kannapolis Area Transit,35.46212,-80.60918,25,2
Concord Kannapolis Area Transit,35.4533,-80.60119,25,2
Concord Kannapolis Area Transit,35.44575,-80.61405,25,2
Concord Kannapolis Area Transit,35.39666,-80.60595,19,2
Concord Kannapolis Area Transit,35.39628,-80.6084,19,2
Concord Kannapolis Area Transit,35.40407,-80.58944,19,2
Concord Kannapolis Area Transit,35.39846,-80.59931,19,2
Concord Kannapolis Area Transit,35.42307,-80.59201,25,2
Concord Kannapolis Area Transit,35.42804,-80.59848,25,2
Concord Kannapolis Area Transit,35.38966,-80.62205,44,3
Concord Kannapolis Area Transit,35.46385,-80.59975,25,2
Concord Kannapolis Area Transit,35.40901,-80.57865,25,2
Concord Kannapolis Area Transit,35.48385,-80.61547,25,2
Concord Kannapolis Area Transit,35.47967,-80.6139,25,2
Concord Kannapolis Area Transit,35.48704,-80.61927,25,2
Concord Kannapolis Area Transit,35.48863,-80.62598,25,2
Concord Kannapolis Area Transit,35.49755,-80.62277,25,2
Concord Kannapolis Area Transit,35.49625,-80.61969,25,2
Concord Kannapolis Area Transit,35.40874,-80.59112,19,2
Concord Kannapolis Area Transit,35.41508,-80.59899,19,2
Concord Kannapolis Area Transit,35.39303,-80.58006,25,2
Concord Kannapolis Area Transit,35.41573,-80.60743,25,2
Concord Kannapolis Area Transit,35.50452,-80.63544,25,2
Concord Kannapolis Area Transit,35.43771,-80.65923,50,3
Concord Kannapolis Area Transit,35.42709,-80.61398,19,2
Concord Kannapolis Area Transit,35.42075,-80.61553,19,2
Concord Kannapolis Area Transit,35.39548,-80.61397,19,2
Concord Kannapolis Area Transit,35.43368,-80.64776,25,2
Concord Kannapolis Area Transit,35.43148,-80.62073,25,2
Concord Kannapolis Area Transit,35.43325,-80.62793,25,2
Concord Kannapolis Area Transit,35.4303,-80.6129,25,2
Concord Kannapolis Area Transit,35.43319,-80.62824,25,2
Concord Kannapolis Area Transit,35.43376,-80.64741,25,2
Concord Kannapolis Area Transit,35.49479,-80.60284,25,2
Concord Kannapolis Area Transit,35.49123,-80.60037,25,2
Concord Kannapolis Area Transit,35.48489,-80.60115,25,2
Concord Kannapolis Area Transit,35.43527,-80.6002,25,2
