,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,2661775696,2002,fire_station,E. M. Holt Fire Department Station 19,-79.4834575000,35.9766820000,-79.48346,35.97668
1,2661775699,2002,fire_station,E. M. Holt Fire Department Station 9,-79.4613265000,36.0212468000,-79.46133,36.02125
2,5760992565,2005,post_office,Saxapahaw Post Office,-79.3212453000,35.9476755000,-79.32125,35.94768
3,5913293441,2002,fire_station,Eli Whitney Fire Department Station 11,-79.3758345000,35.9670106000,-79.37583,35.96701
4,5415414863,2001,police,Alamance County Sheriff's Office,-79.4024630000,36.0685551000,-79.40246,36.06856
5,7402241014,2002,fire_station,North Central Fire Station 13,-79.4156435000,36.2043590000,-79.41564,36.20436
6,3023668716,2002,fire_station,,-79.4888445000,36.0802752000,-79.48884,36.08028
7,3607921717,2002,fire_station,Burlington Fire Station #6,-79.5155273000,36.0614249000,-79.51553,36.06142
8,4598509219,2002,fire_station,Elon Fire Station 8,-79.5067478000,36.0978568000,-79.50675,36.09786
9,4598509220,2008,town_hall,Elon Town Hall,-79.5070051000,36.1000752000,-79.50701,36.10008
10,4598509221,2001,police,Elon Police Department,-79.5070051000,36.0999833000,-79.50701,36.09998
11,4598509222,2002,fire_station,Elon Fire Station 18,-79.4957339000,36.1120807000,-79.49573,36.11208
12,7402241015,2002,fire_station,Altamahaw Ossipee Fire Department Station # 2,-79.5136669000,36.1793608000,-79.51367,36.17936
