name,address,lat,lon
,120 E MAIN ST FREMONT NC 27830,35.54375,-77.97428
,128 N CHURCH ST EUREKA NC 27830,35.54473,-77.87955
,622 GURLEY DAIRY RD PIKEVILLE NC 27863,35.46893,-78.0707
,110 HOOKS GROVE CHURCH RD PIKEVILLE NC 27863,35.49658,-77.99267
,3212 N US 117 HWY GOLDSBORO NC 27530,35.43548,-77.98087
,357 HARE RD GOLDSBORO NC 27534,35.4114,-77.92715
,583 MARK EDWARDS RD LAGRANGE NC 28551,35.38662,-77.86732
,617 OAKLAND CHURCH RD PRINCETON NC 27569,35.40855,-78.1248
,130 SHORT ST GOLDSBORO NC 27530,35.40913,-78.03317
,1401 N CAROLINA ST GOLDSBORO NC 27530,35.4008,-77.99779
,2110 N WILLIAM ST GOLDSBORO NC 27530,35.40797,-77.98437
,1302 N BERKELEY BLVD GOLDSBORO NC 27534,35.38197,-77.92902
,302 ERVIN DR GOLDSBORO NC 27534,35.38117,-77.90188
,4451 E US 70 HWY GOLDSBORO NC 27534,35.3448,-77.9129
,5924 E NC 55 HWY SEVEN SPRINGS NC 28578,35.22486,-77.84214
,2973 S US 117 HWY DUDLEY NC 28333,35.31946,-78.03494
,203 S GEORGE ST GOLDSBORO NC 27530,35.3819,-78.00158
,601 ROYALL AVE GOLDSBORO NC 27530,35.39153,-77.98323
,1608 E PINE ST GOLDSBORO NC 27534,35.37355,-77.97356
,3203 CASHWELL DR GOLDSBORO NC 27534,35.37077,-77.94212
,350 S NC 111 HWY GOLDSBORO NC 27534,35.33763,-77.92041
,3430 S US 13 HWY GOLDSBORO NC 27530,35.29687,-78.16596
,4533 S US 117 ALT HWY DUDLEY NC 28333,35.26544,-78.04228
,3831 S US 117 ALT HWY DUDLEY NC 28333,35.29054,-78.03683
,3900 ARRINGTON BRIDGE RD SEVEN SPRINGS NC 28578,35.23928,-77.96142
,1001 E ASH ST GOLDSBORO NC 27530,35.3819,-77.98024
,803 HARRIS ST GOLDSBORO NC 27530,35.36572,-77.9881
,110 W MAIN ST MT OLIVE NC 28365,35.1963,-78.06748
