name,address,lat,lon
,5225 SPEEDWAY RD NORTH WILKESBORO NC 28659,36.15233,-81.01954
,5990 S NC HWY 18 RD BOOMER NC 28606,36.05787,-81.26731
,7990 BRUSHY MOUNTAIN RD MORAVIAN FALLS NC 28654,36.07245,-81.11999
,2011 BOONE TRL NORTH WILKESBORO NC 28659,36.16882,-81.19285
,2202 MACEDONIA CHURCH RD RONDA NC 28670,36.24701,-80.93209
,283 WHITE PLAINS RD ROARING RIVER NC 28669,36.20795,-81.00336
,1288 C B ELLER SCHOOL RD ELKIN NC 28621,36.27672,-80.88857
,228 FAIRPLAINS SCHOOL RD NORTH WILKESBORO NC 28659,36.19593,-81.14931
,12660 W NC HWY 268 FERGUSON NC 28624,36.08483,-81.37031
,1167 N NC HWY 16 WILKESBORO NC 28697,36.16473,-81.23536
,251 W BROCKTOWN RD MORAVIAN FALLS NC 28654,36.09353,-81.18218
,8721 SPARTA RD MCGRADY NC 28649,36.29197,-81.21
,3371 CLINGMAN RD RONDA NC 28670,36.16539,-80.93292
,803 CHERRY ST NORTH WILKESBORO NC 28659,36.15853,-81.14447
,6598 BOONE TRL MILLERS CREEK NC 28651,36.18588,-81.25962
,5504 MOUNTAIN VIEW RD HAYS NC 28635,36.24972,-81.11578
,2864 ELKIN HWY NORTH WILKESBORO NC 28659,36.2008,-81.09079
,2950 HUNTING CREEK RD NORTH WILKESBORO NC 28659,36.08467,-80.9369
,8899 TRAPHILL RD TRAPHILL NC 28685,36.33934,-81.04023
,1563 US HWY 21 THURMOND NC 28683,36.36189,-80.91825
,10035 N NC HWY 16 MILLERS CREEK NC 28651,36.2545,-81.30767
,2986 TRAPHILL RD HAYS NC 28635,36.28263,-81.09788
,1241 SCHOOL ST WILKESBORO NC 28697,36.13461,-81.17626
,200 C C WRIGHT SCHOOL RD NORTH WILKESBORO NC 28659,36.13801,-81.10523
,400 S CHERRY ST WILKESBORO NC 28697,36.14192,-81.15937
,190 MULBERRY SCHOOL RD NORTH WILKESBORO NC 28659,36.23642,-81.17891
,439 CHAMPION MT PLEASANT RD FERGUSON NC 28624,36.14841,-81.32467
