geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_white,prc_white_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop10,areakm,popdens,vbm_rate_tot,vbm_rate_lat,vbm_rate_asn,vbm_rate_youth
37051000200,51,0.02326,1,0.6284,0,0.30659,0,0.5642,0,0.0958,0,0.01444,1,0.82152,0,0.05424,1,0.09449,0,0.00638,0,0.0,1,0.01758,0.00713,1633,6.84075,238.71636,0.64481,0.59374,0.9197,0.5151
37051000500,51,0.05751,0,0.81635,0,0.32015,0,0.47405,0,0.11688,0,0.01221,1,0.39512,0,0.16703,0,0.3345,0,0.00703,0,0.24745,0,0.01307,0.0077,2194,4.40004,498.63174,0.48957,0.65033,0.45839,0.51408
37051000600,51,0.02503,0,0.89425,0,0.15217,0,0.20688,0,0.06066,0,0.01586,1,0.29227,0,0.10582,0,0.56514,0,0.01685,0,0.21168,0,0.03332,0.02119,5526,5.13868,1075.37337,0.5926,0.67907,0.68767,0.57276
37051000701,51,0.01738,1,0.91549,0,0.08488,0,0.11117,0,0.05717,0,0.06035,0,0.10258,0,0.08109,0,0.71244,0,0.01585,0,0.0,1,0.02598,0.02635,5685,6.39056,889.59293,0.59558,0.59529,0.71512,0.63734
37051000702,51,0.01458,1,0.94043,0,0.10009,0,0.08506,0,0.0486,0,0.0207,1,0.22007,0,0.05401,1,0.68947,0,0.00694,0,0.0,1,0.02499,0.01306,2330,3.64373,639.45545,0.59477,0.71842,0.85217,0.58716
37051000800,51,0.00962,1,0.90377,0,0.15883,0,0.20192,0,0.08081,0,0.00613,1,0.2838,0,0.036,0,0.6396,0,0.0087,0,0.17759,0,0.01993,0.0105,2654,2.57673,1029.98849,0.59539,0.63063,0.57762,0.71456
37051000900,51,0.00934,1,0.92835,0,0.1716,0,0.16956,0,0.11113,0,0.03349,1,0.20866,0,0.03956,0,0.63248,0,0.01577,0,0.20997,0,0.02115,0.01715,4733,4.71074,1004.72506,0.59935,0.63197,0.77902,0.60842
37051001000,51,0.00762,1,0.76085,0,0.1735,0,0.38788,0,0.22478,0,0.01405,1,0.72803,0,0.04719,0,0.16931,0,0.00949,0,0.06477,0,0.00653,0.00711,2605,3.60279,723.05041,0.74122,0.76062,0.48543,0.79932
37051001100,51,0.0251,1,0.85814,0,0.17952,0,0.24435,0,0.25081,0,0.01802,1,0.82728,0,0.01602,1,0.10814,0,0.01277,0,0.14174,0,0.00518,0.00906,4251,4.35592,975.91399,0.75028,0.72916,0.84079,0.73954
37051001200,51,0.02639,1,0.80992,0,0.17099,0,0.38638,0,0.0696,0,0.0217,1,0.6797,0,0.04434,0,0.20168,0,0.01627,0,0.0,1,0.01231,0.01682,5617,7.80165,719.97598,0.67489,0.61349,0.76618,0.54847
37051001400,51,0.08329,0,0.87878,0,0.2257,0,0.30157,0,0.13225,0,0.00815,1,0.38327,0,0.08978,0,0.45738,0,0.01871,0,0.0,1,0.04182,0.02363,6146,69.16227,88.86348,0.65703,0.61426,0.66331,0.59274
