name,address,lat,lon
,104 WADE AVE LOUISBURG NC 27549,36.09716,-78.299
,5939 N C HWY 561 LOUISBURG NC 27549,36.18668,-78.10614
,2295 PERSON RD LOUISBURG NC 27549,36.20719,-78.19398
,8120 N C HWY 39 S HENDERSON NC 27537,36.24237,-78.32541
,8028 N C HWY 39 S ZEBULON NC 27597,35.88835,-78.26608
,2228 CEDAR CREEK RD YOUNGSVILLE NC 27596,36.03995,-78.45033
,431 S HILLSBORO ST FRANKLINTON NC 27525,36.09689,-78.46187
,101 TERRELL LN LOUISBURG NC 27549,36.10276,-78.27682
,308 FLAT ROCK CHURCH RD LOUISBURG NC 27549,36.02133,-78.36609
,315 E MAIN ST YOUNGSVILLE NC 27596,36.02559,-78.47133
,249 HOLDEN RD YOUNGSVILLE NC 27596,36.02219,-78.48812
,50 STONE SOUTHERLAND RD LOUISBURG NC 27549,36.07836,-78.30128
,6948 N CHEATHAM ST FRANKLINTON NC 27525,36.11041,-78.45811
,4742 N C 39 HWY S BUNN NC 27508,35.97487,-78.26381
,505 MAIN ST BUNN NC 27508,35.95643,-78.24828
,4688 PEARCES RD ZEBULON NC 27597,35.91618,-78.30647
,988 SYKES RD LOUISBURG NC 27549,35.99705,-78.18757
,4113 N C HWY 581 SPRING HOPE NC 27882,35.89277,-78.08881
