,osm_id,code,fclass,name,point_x,point_y,lon,lat
0,6050033387,2005,post_office,The UPS Store,-78.7841471000,35.9082681000,-78.78415,35.90827
1,6742471890,2005,post_office,FedEx,-78.7788766000,35.9091555000,-78.77888,35.90916
2,357814345,2005,post_office,Morrisville Post Office,-78.8330447000,35.8436029000,-78.83304,35.8436
3,1998223934,2005,post_office,,-78.8718834000,35.8027984000,-78.87188,35.8028
4,4181286358,2005,post_office,The UPS Store,-78.8470560000,35.8228820000,-78.84706,35.82288
5,7215476695,2007,library,West Regional Library,-78.8646778000,35.8146290000,-78.86468,35.81463
6,2118729724,2005,post_office,Postal Express,-78.8266737000,35.7889876000,-78.82667,35.78899
7,2272176302,2005,post_office,The UPS Store,-78.8123952000,35.7850277000,-78.8124,35.78503
8,7215476694,2007,library,Eva Perry Regional Library,-78.8251726000,35.7437941000,-78.82517,35.74379
9,282300495,2007,library,Cameron Village Regional Library,-78.6580242000,35.7896636000,-78.65802,35.78966
10,357814318,2005,post_office,Cameron Village Post Office,-78.6631984000,35.7912699000,-78.6632,35.79127
11,367908780,2002,fire_station,Raleigh Fire Station Number 6,-78.6554880000,35.8097300000,-78.65549,35.80973
12,367908784,2002,fire_station,Raleigh Fire Station Number 5,-78.6617700000,35.7883100000,-78.66177,35.78831
13,367909237,2007,library,Finch Library,-78.6372000000,35.7883000000,-78.6372,35.7883
14,367910994,2099,public_building,George Worsley Administrative Services Complex,-78.6838000000,35.7875000000,-78.6838,35.7875
15,2153209536,2005,post_office,US Post Office Five Points,-78.6468345000,35.8043512000,-78.64683,35.80435
16,5808092229,2007,library,The North Carolina State Library,-78.6370105000,35.7828436000,-78.63701,35.78284
17,7392184697,2005,post_office,FedEx Office Print & Ship Center,-78.6718027000,35.7889474000,-78.6718,35.78895
18,367908861,2002,fire_station,Raleigh Fire Station Number 1,-78.6438255000,35.7775914000,-78.64383,35.77759
19,367908908,2002,fire_station,Raleigh Fire Station Number 3,-78.6319600000,35.7794800000,-78.63196,35.77948
20,367909231,2007,library,Electronic Information Center Wake County Government Library,-78.6395239000,35.7759093000,-78.63952,35.77591
21,367909247,2007,library,Governor Morehead School Library,-78.6595136000,35.7805743000,-78.65951,35.78057
22,282300480,2007,library,East Regional Library,-78.4869972000,35.8028973000,-78.487,35.8029
23,357814340,2005,post_office,Knightdale Post Office,-78.4900183000,35.7940884000,-78.49002,35.79409
24,1993817171,2008,town_hall,Knightdale Town Hall,-78.4882251000,35.8035024000,-78.48823,35.8035
25,1993817925,2001,police,Knightdale Public Safety - Police Division,-78.4884021000,35.8022712000,-78.4884,35.80227
