lat,lon
35.76814,-78.61682
35.79351,-78.69372
35.78922,-78.66403
35.79714,-78.60844
35.79347,-78.70905
35.86597,-78.57918
35.68991,-78.57699
35.77754,-78.64617
35.85036,-78.64327
35.84984,-78.64414
35.79587,-78.64649
35.78929,-78.67532
35.81754,-78.59934
35.83914,-78.61188
35.77974,-78.62099
35.7723,-78.58499
35.76868,-78.61787
35.78268,-78.6506
35.81959,-78.70496
35.81658,-78.70525
35.80936,-78.70575
35.80576,-78.70669
35.79559,-78.70708
35.78782,-78.70353
35.78573,-78.70531
35.78716,-78.71783
35.79066,-78.71585
35.79304,-78.70922
35.79617,-78.70715
35.80645,-78.70622
35.81018,-78.70543
35.81973,-78.70471
35.82355,-78.70759
35.82172,-78.70978
35.81485,-78.71546
35.8042,-78.72658
35.8009,-78.72699
35.79793,-78.72731
35.7899,-78.7326
35.7922,-78.73466
35.79801,-78.73372
35.80104,-78.73168
35.80028,-78.72914
35.80087,-78.72672
35.80489,-78.72575
35.81563,-78.7143
35.77082,-78.61081
35.77087,-78.60642
35.77144,-78.60715
35.76841,-78.607
35.76616,-78.60595
35.76712,-78.57758
35.76532,-78.58054
35.76586,-78.5839
35.76691,-78.5864
35.76375,-78.58785
35.76317,-78.59381
35.76293,-78.59614
35.76603,-78.59504
35.76919,-78.59441
35.76494,-78.55882
35.76245,-78.55557
35.7606,-78.55248
35.75815,-78.54768
35.75248,-78.53525
35.74499,-78.53735
35.74068,-78.54271
35.73256,-78.55519
35.72502,-78.54796
35.73229,-78.55514
35.74065,-78.5425
35.74434,-78.53797
35.75277,-78.53553
35.75833,-78.54779
35.76073,-78.55211
35.76308,-78.55596
35.7658,-78.55953
35.75076,-78.61193
35.74713,-78.60199
35.74728,-78.59858
35.74684,-78.58763
35.74392,-78.57977
35.7426,-78.57629
35.7326,-78.55985
35.74304,-78.57692
35.74431,-78.58028
35.74679,-78.5868
35.74764,-78.59265
35.74732,-78.60216
35.76616,-78.61563
35.80071,-78.70752
35.79748,-78.70783
35.78663,-78.71292
35.79794,-78.70756
35.80115,-78.70726
35.77204,-78.60091
35.77223,-78.60096
35.77111,-78.60671
35.77255,-78.6069
35.78615,-78.61722
35.78738,-78.6153
35.7667,-78.60377
35.72363,-78.54897
35.76586,-78.63164
35.76263,-78.63157
35.74565,-78.63148
35.74138,-78.63094
35.73857,-78.62966
35.73262,-78.62789
35.72611,-78.62628
35.72114,-78.62439
35.71688,-78.62407
35.70283,-78.6185
35.69751,-78.61682
35.69533,-78.61607
35.69363,-78.61281
35.69174,-78.61408
35.68616,-78.60352
35.68772,-78.5921
35.69212,-78.58177
35.70883,-78.62475
35.70627,-78.6229
35.70522,-78.62068
35.68972,-78.61707
35.68614,-78.61547
35.68614,-78.60612
35.69785,-78.58639
35.70084,-78.58793
35.70625,-78.60244
35.71114,-78.61278
35.71302,-78.6201
35.71713,-78.62406
35.72164,-78.62424
35.72612,-78.62613
35.73273,-78.62775
35.73865,-78.62953
35.74103,-78.63068
35.746,-78.63137
35.75217,-78.63113
35.75593,-78.63123
35.7603,-78.63134
35.76433,-78.63142
35.7983,-78.56224
35.79627,-78.55363
35.79292,-78.54717
35.79513,-78.51968
35.79613,-78.50796
35.79722,-78.50334
35.79855,-78.49564
35.79682,-78.49223
35.79375,-78.48817
35.78969,-78.48063
35.79687,-78.47535
35.79904,-78.47798
35.79979,-78.48696
35.80262,-78.48635
35.80868,-78.484
35.80564,-78.47855
35.80394,-78.47364
35.80045,-78.47451
35.79699,-78.47539
35.78983,-78.48069
35.79377,-78.48836
35.79699,-78.49209
35.79913,-78.49666
35.79747,-78.50379
35.79642,-78.50833
35.79541,-78.52112
35.79334,-78.54721
35.79619,-78.55261
35.91519,-78.47122
35.91636,-78.45213
35.77509,-78.64045
35.5731,-78.80199
35.62534,-78.72482
35.77808,-78.63815
35.97542,-78.51011
35.78607,-78.58899
35.78258,-78.36784
35.82167,-78.32349
35.7827,-78.36786
35.97605,-78.51036
35.97866,-78.5095
35.98133,-78.51016
35.98342,-78.516
35.98566,-78.52038
35.98819,-78.52337
35.98991,-78.52569
35.98906,-78.52967
35.98614,-78.53382
35.98237,-78.54158
35.97658,-78.54348
35.97263,-78.54233
35.97056,-78.54156
35.96727,-78.54351
