idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
498,-79.11333,35.28231,0.29275,0.87298,0.39831,0.38213,0.79486,0.90605,0.92857,0.95074,0.16995,0.56017,0.79733,0.99789,0.6955,0.70573
521,-78.91105,35.28233,0.04856,0.82196,0.46024,0.35644,0.0,0.63899,0.77305,0.90359,0.33498,0.69599,0.29838,0.84377,0.46941,0.48739
769,-78.61192,35.30338,0.38705,0.94511,0.0,0.93139,0.52604,0.74314,0.0,0.06263,0.84799,0.72027,0.99859,0.2836,0.61897,0.62815
1633,-78.81404,35.39761,0.68754,0.99965,0.48522,0.84764,0.82055,0.82688,0.25123,0.75651,0.51513,0.13195,0.04785,0.09993,0.44678,0.44377
1786,-78.96376,35.41938,0.22027,0.0,0.62562,0.70619,0.14989,0.44229,0.83357,0.92787,0.64919,0.94441,0.35996,0.73082,0.45763,0.44723
