idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
103,-77.70968,34.72398,0.17501,0.0,0.41735,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.92994,0.98817,0.52378,0.519
104,-77.70095,34.72388,0.17501,0.0,0.41735,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.92994,0.98817,0.52378,0.519
129,-77.99784,34.73394,0.77009,0.0,0.83743,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.431,0.45586,0.44229
130,-77.9891,34.73386,0.77009,0.0,0.88171,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.49287,0.46449,0.45048
131,-77.98036,34.73379,0.77009,0.90719,0.75281,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.81559,0.53255,0.52984
189,-77.99775,34.74115,0.77009,0.0,0.97058,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.49864,0.47589,0.46183
190,-77.98901,34.74108,0.77009,0.0,0.8444,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.44798,0.45758,0.44389
192,-77.97154,34.74093,0.77009,0.0,0.72702,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.4492,0.44297,0.42927
249,-77.99766,34.74836,0.77009,0.98271,0.87473,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.79436,0.5524,0.55097
427,-77.99739,34.77,0.77009,0.98453,0.53958,0.13285,0.86715,0.28662,0.25569,0.48499,0.40916,0.11526,0.28571,0.99697,0.52077,0.51792
496,-77.9099,34.77645,0.21717,0.0,0.58022,0.42099,0.07856,0.73066,0.12891,0.12891,0.54231,0.32696,0.86897,0.98089,0.51506,0.52037
555,-77.90981,34.78366,0.21717,0.85168,0.81407,0.42099,0.07856,0.73066,0.12891,0.12891,0.54231,0.32696,0.87564,0.61965,0.63297,0.66152
835,-78.02301,34.82069,0.34395,0.0,0.85168,0.88596,0.495,0.62056,0.50288,0.71459,0.61814,0.66424,0.69791,0.45799,0.63161,0.63238
841,-77.97054,34.82026,0.34395,0.0,0.65332,0.88596,0.495,0.62056,0.50288,0.71459,0.61814,0.66424,0.62511,0.85593,0.59107,0.58781
846,-77.92682,34.81987,0.21717,0.0,0.48195,0.42099,0.07856,0.73066,0.12891,0.12891,0.54231,0.32696,0.6239,0.75887,0.4349,0.44751
893,-78.02292,34.8279,0.34395,0.0,0.82378,0.88596,0.495,0.62056,0.50288,0.71459,0.61814,0.66424,0.69791,0.33151,0.6218,0.62347
899,-77.97045,34.82747,0.34395,0.8805,0.54474,0.88596,0.495,0.62056,0.50288,0.71459,0.61814,0.66424,0.6239,0.91598,0.64614,0.65564
904,-77.92672,34.82709,0.21717,0.0,0.69093,0.42099,0.07856,0.73066,0.12891,0.12891,0.54231,0.32696,0.6239,0.74977,0.46056,0.47324
916,-77.82178,34.8261,0.17501,0.9636,0.51077,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.80194,0.98969,0.55273,0.56868
917,-77.81303,34.82602,0.17501,0.9636,0.51077,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.80194,0.98969,0.55273,0.56868
974,-77.82167,34.83332,0.17501,0.93722,0.60661,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.79284,0.91022,0.5306,0.54132
975,-77.81293,34.83323,0.17501,0.93722,0.60661,0.77586,0.26964,0.09706,0.08675,0.0,0.0,0.86109,0.79284,0.91022,0.5306,0.54132
1068,-78.02267,34.84954,0.34395,0.85168,0.55323,0.88596,0.495,0.62056,0.50288,0.71459,0.61814,0.66424,0.69791,0.98756,0.68466,0.69442
1334,-77.70729,34.87542,0.29299,0.0,0.55111,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.92235,0.97422,0.49402,0.45802
1335,-77.69854,34.87532,0.29299,0.85168,0.43706,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.91416,0.99029,0.56026,0.54043
1351,-78.05724,34.88588,0.0,0.0,0.46224,0.58629,0.0,0.80649,0.92175,0.82469,0.82469,0.24841,0.56779,0.9906,0.53681,0.55209
1409,-78.05716,34.89309,0.0,0.0,0.80952,0.58629,0.0,0.80649,0.92175,0.82469,0.82469,0.24841,0.56718,0.15802,0.53839,0.55962
1466,-78.05708,34.9003,0.0,0.0,0.65878,0.58629,0.0,0.80649,0.92175,0.82469,0.82469,0.24841,0.56718,0.30088,0.52669,0.5469
1549,-77.82939,34.90552,0.29299,0.90719,0.65848,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.12193,0.9454,0.48552,0.46626
1606,-77.82929,34.91273,0.29299,0.90719,0.57962,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.12102,0.92417,0.47459,0.45549
1671,-77.7679,34.91933,0.29299,0.0,0.69184,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.49136,0.8077,0.4272,0.39977
1672,-77.75914,34.91924,0.29299,0.94874,0.54504,0.63725,0.8162,0.13922,0.20473,0.43403,0.12891,0.61328,0.4953,0.98665,0.4844,0.46886
1728,-77.77654,34.92663,0.68335,0.0,0.90052,0.50773,0.3118,0.53382,0.0,0.04216,0.04216,0.77434,0.49136,0.26721,0.37564,0.37018
1729,-77.76779,34.92654,0.68335,0.0,0.94146,0.50773,0.3118,0.53382,0.0,0.04216,0.04216,0.77434,0.46679,0.42918,0.38578,0.37916
1821,-77.97776,34.94293,0.45405,0.0,0.50349,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.77828,0.30089,0.30244
1843,-77.78509,34.94114,0.68335,0.0,0.55384,0.50773,0.3118,0.53382,0.0,0.04216,0.04216,0.77434,0.49136,0.93388,0.36564,0.35541
1879,-77.97767,34.95014,0.45405,0.93085,0.39339,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.63603,0.34983,0.36636
1937,-77.97757,34.95735,0.45405,0.0,0.75402,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.55262,0.32092,0.32408
1938,-77.96882,34.95728,0.45405,0.94874,0.62208,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.70792,0.38335,0.39963
1939,-77.96006,34.9572,0.45405,0.94874,0.62208,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.70792,0.38335,0.39963
1994,-77.97748,34.96456,0.45405,0.0,0.53291,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.67364,0.29933,0.30163
1995,-77.96872,34.96449,0.45405,0.9997,0.77252,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.58174,0.39967,0.41762
1996,-77.95996,34.96441,0.45405,0.9812,0.69912,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.29026,0.37453,0.39428
2052,-77.95987,34.97162,0.45405,0.0,0.54989,0.34516,0.15438,0.88505,0.61298,0.20473,0.2939,0.0,0.08584,0.77282,0.30641,0.30801
2080,-77.71457,34.96926,0.68335,0.0,0.68577,0.50773,0.3118,0.53382,0.0,0.04216,0.04216,0.77434,0.46679,0.80558,0.37264,0.36333
